transaction_datetime,category,account,amount,currency,note
2016-12-24 20:15:33,增肥,One,-60.00,TWD,花茶大師
2016-12-24 20:15:40,增肥,One,-135.00,TWD,
2016-12-24 20:15:40,增肥,One,-45.00,TWD,大腸包小腸
2016-12-24 20:15:40,補給,One,100.00,TWD,From Emma
2016-12-26 00:05:47,補給,One,2000.00,TWD,From Emma
2016-12-27 11:41:45,增肥,One,-97.00,TWD,早餐
2016-12-28 10:39:45,增肥,One,-95.00,TWD,
2016-12-28 21:15:03,補給,One,240.00,TWD,
2016-12-29 17:59:48,增肥,One,-50.00,TWD,
2016-12-29 19:38:22,增肥,One,-166.00,TWD,
2016-12-30 13:11:15,增肥,One,-100.00,TWD,
2016-12-30 22:38:46,增肥,One,-55.00,TWD,
2016-12-31 00:00:00,補給,One,41710.00,TWD,Balance
2016-12-31 22:50:43,增肥,One,-284.00,TWD,
2017-05-01 18:40:21,增肥,One,-515.00,TWD,春水堂
2017-05-02 15:51:35,增肥,One,-115.00,TWD,拉亞漢堡
2017-05-02 16:29:09,霧狀,One,-110.00,TWD,
2017-05-02 16:29:24,汽啪,One,-275.00,TWD,
2017-05-02 16:39:18,遮羞,One,-100.00,TWD,自行車口罩
2017-05-03 17:13:34,增肥,One,-15.00,TWD,麥仔茶
2017-05-03 17:51:44,汽暖,One,-612.00,TWD,
2017-05-03 19:43:36,增肥,One,-175.00,TWD,晚餐
2017-05-03 19:43:48,增肥,One,-40.00,TWD,奶茶
2017-05-03 19:43:48,增肥,One,-35.00,TWD,鹹酥雞
2017-05-03 20:52:17,補給,One,100.00,TWD,Emma
2017-05-04 20:24:27,增肥,One,-115.00,TWD,中餐
2017-05-04 20:24:38,增肥,One,-28.00,TWD,綠豆湯
2017-05-04 20:24:48,增肥,One,-200.00,TWD,晚餐
2017-05-04 20:31:42,增肥,One,-20.00,TWD,水
2017-05-05 18:00:17,霧狀,One,-110.00,TWD,
2017-05-05 18:00:17,增肥,One,-120.00,TWD,中餐
2017-05-05 19:34:22,一起,One,-15.00,TWD,
2017-05-05 21:44:54,增肥,One,-20.00,TWD,水
2017-05-05 21:45:10,增肥,One,-115.00,TWD,咖啡
2017-05-05 21:45:10,一起,One,-15.00,TWD,
2017-05-06 17:41:28,遮羞,One,-2840.00,TWD,Giordano襯衫
2017-05-06 20:44:41,增肥,One,-527.00,TWD,晚餐
2017-05-06 21:14:55,汽啪,One,-275.00,TWD,
2017-05-06 22:13:34,補給,One,500.00,TWD,Emma
2017-05-06 22:40:17,遮羞,One,-1008.00,TWD,Lativ T-shirt
2017-05-07 13:19:42,汽啪,One,-100.00,TWD,林口三井
2017-05-07 14:31:55,增肥,One,-155.00,TWD,中餐
2017-05-07 14:32:03,增肥,One,-200.00,TWD,甜點
2017-05-07 14:32:03,增肥,One,-90.00,TWD,85度C
2017-05-08 13:19:42,增肥,One,-115.00,TWD,拉亞
2017-05-08 16:12:59,汽啪,One,-60.00,TWD,
2017-05-08 17:25:06,借過,One,-1000.00,TWD,
2017-05-08 17:25:58,汽啪,One,-130.00,TWD,
2017-05-09 12:46:15,增肥,One,-70.00,TWD,中餐
2017-05-09 17:01:20,霧狀,One,-110.00,TWD,
2017-05-09 17:15:23,汽暖,One,-604.00,TWD,
2017-05-10 12:01:05,汽車,One,-50.00,TWD,洗車
2017-05-10 12:01:05,五金,One,-8.00,TWD,影印
2017-05-10 22:02:51,增肥,One,-70.00,TWD,珍煮丹
2017-05-10 22:02:51,增肥,One,-110.00,TWD,
2017-05-11 12:07:11,五金,One,-18.00,TWD,影印
2017-05-11 16:15:13,增肥,One,-115.00,TWD,中餐
2017-05-11 16:15:13,增肥,One,-75.00,TWD,咖啡
2017-05-12 00:00:00,增肥,One,-300.00,TWD,晚餐
2017-05-12 12:37:16,增肥,One,-70.00,TWD,中餐
2017-05-12 13:15:09,一起,One,-36.00,TWD,
2017-05-12 16:48:36,一起,One,-16.00,TWD,
2017-05-12 16:48:41,增肥,One,-52.00,TWD,薯條
2017-05-12 16:48:41,一起,One,-7.00,TWD,
2017-05-12 17:15:36,增肥,One,-28.00,TWD,綠豆湯
2017-05-13 15:47:58,一起,One,-28.00,TWD,
2017-05-13 16:50:08,一起,One,-5.00,TWD,
2017-05-13 20:15:57,增肥,One,-95.00,TWD,
2017-05-13 20:19:16,增肥,One,-29.00,TWD,蘋果西打
2017-05-13 22:29:33,一起,One,-24.00,TWD,
2017-05-14 17:59:43,一起,One,-28.00,TWD,
2017-05-15 17:01:17,增肥,One,-60.00,TWD,
2017-05-15 17:01:20,霧狀,One,-110.00,TWD,
2017-05-16 01:00:34,增肥,One,-60.00,TWD,雪碧&甜辣醬
2017-05-17 01:00:20,該死,One,-160.00,TWD,NBA
2017-05-17 21:44:12,增肥,One,-140.00,TWD,晚餐
2017-05-17 21:44:16,增肥,One,-145.00,TWD,阿斌
2017-05-17 21:47:55,增肥,One,-55.00,TWD,飲料
2017-05-18 14:48:06,增肥,One,-95.00,TWD,麥噹噹
2017-05-18 19:07:25,增肥,One,-197.00,TWD,晚餐
2017-05-18 22:53:01,補給,One,450.00,TWD,Emma
2017-05-18 22:53:17,帳單,One,-708.00,TWD,Costco
2017-05-19 09:20:49,汽暖,One,-582.00,TWD,
2017-05-19 11:29:18,增肥,One,-131.00,TWD,麥噹噹
2017-05-19 18:55:41,增肥,One,-114.00,TWD,咖啡
2017-05-19 18:55:52,五金,One,-149.00,TWD,雨傘
2017-05-19 18:56:04,一起,One,-15.00,TWD,
2017-05-19 19:06:45,一起,One,-16.00,TWD,
2017-05-19 19:14:45,遮羞,One,-350.00,TWD,改襯衫
2017-05-19 19:21:12,講話,One,-400.00,TWD,
2017-05-19 19:21:23,汽啪,One,-220.00,TWD,
2017-05-20 15:41:32,汽啪,One,-105.00,TWD,
2017-05-20 15:41:32,補給,One,100.00,TWD,Emma
2017-05-20 15:41:32,汽啪,One,-105.00,TWD,
2017-05-20 16:54:44,增肥,One,-80.00,TWD,飲料
2017-05-20 17:35:58,增肥,One,-130.00,TWD,肉桂捲
2017-05-20 17:36:18,五金,One,-70.00,TWD,筷子
2017-05-20 17:36:18,增肥,One,-100.00,TWD,晚餐
2017-05-20 17:36:18,五金,One,-100.00,TWD,布
2017-05-20 20:05:22,增肥,One,-160.00,TWD,晚餐
2017-05-21 15:41:32,增肥,One,-312.00,TWD,晚餐
2017-05-22 18:07:11,增肥,One,-104.00,TWD,咖啡
2017-05-22 18:07:18,一起,One,-15.00,TWD,
2017-05-22 18:40:31,一起,One,-15.00,TWD,
2017-05-22 21:52:33,五金,One,-50.00,TWD,腳踏車調教
2017-05-23 14:09:30,增肥,One,-144.00,TWD,麥噹噹
2017-05-23 16:21:43,增肥,One,-500.00,TWD,拉麵
2017-05-24 16:33:50,增肥,One,-107.00,TWD,口香糖&麵包
2017-05-24 16:33:50,增肥,One,-100.00,TWD,中餐
2017-05-24 16:37:12,苦口,One,-340.00,TWD,骨科
2017-05-25 16:37:07,汽暖,One,-610.00,TWD,
2017-05-25 18:51:24,增肥,One,-70.00,TWD,珍煮丹
2017-05-25 18:51:30,增肥,One,-115.00,TWD,雞排薯條
2017-05-25 23:13:28,增肥,One,-433.00,TWD,牛奶&冰淇淋&冰棒
2017-05-26 13:10:52,汽啪,One,-160.00,TWD,
2017-05-26 13:10:57,增肥,One,-166.00,TWD,麥噹噹
2017-05-28 14:29:28,一起,One,-23.00,TWD,
2017-05-28 15:58:53,該死,One,-530.00,TWD,卡丁車
2017-05-28 20:17:48,汽啪,One,-20.00,TWD,
2017-05-28 20:17:48,增肥,One,-90.00,TWD,梁媽媽
2017-05-29 08:34:49,增肥,One,-25.00,TWD,Fin
2017-05-29 21:23:04,帳單,One,-25.00,TWD,比特幣手續費
2017-05-29 21:23:31,帳單,One,-20.00,TWD,以太幣手續費
2017-05-30 18:38:35,增肥,One,-195.00,TWD,晚餐
2017-05-30 18:38:44,增肥,One,-55.00,TWD,自己來
2017-05-30 18:38:44,汽啪,One,-130.00,TWD,
2017-05-30 18:38:44,增肥,One,-70.00,TWD,珍煮丹
2017-05-30 18:51:29,汽啪,One,-70.00,TWD,
2017-05-31 01:42:25,增肥,One,-28.00,TWD,貝果
2017-05-31 13:15:39,遮羞,One,-100.00,TWD,剪頭髮
2017-05-31 13:15:54,增肥,One,-87.00,TWD,中餐
2017-05-31 13:43:10,增肥,One,-120.00,TWD,咖啡
2017-05-31 15:59:42,帳單,One,-14.00,TWD,轉帳
2017-06-01 03:46:05,增肥,One,-25.00,TWD,Fin
2017-06-01 05:22:41,補給,One,300.00,TWD,Emma
2017-06-01 11:39:30,增肥,One,-48.00,TWD,吐司
2017-06-01 14:52:28,苦口,One,-150.00,TWD,皮膚科
2017-06-01 20:15:47,增肥,One,-160.00,TWD,梁媽媽
2017-06-01 20:15:47,帳單,One,-25.00,TWD,比特幣手續費
2017-06-01 20:15:47,增肥,One,-55.00,TWD,飲料
2017-06-01 21:31:50,汽暖,One,-640.00,TWD,
2017-06-02 00:09:15,帳單,One,-14.00,TWD,乙太幣手續費
2017-06-02 19:10:39,增肥,One,-500.00,TWD,餃子
2017-06-02 19:10:39,增肥,One,-40.00,TWD,麵包
2017-06-02 19:10:39,增肥,One,-107.00,TWD,麥噹噹
2017-06-02 19:10:39,增肥,One,-35.00,TWD,滷白菜
2017-06-02 19:10:39,增肥,One,-89.00,TWD,蛋
2017-06-04 12:15:26,汽暖,One,-604.00,TWD,
2017-06-04 13:37:12,增肥,One,-80.00,TWD,油飯
2017-06-04 15:14:56,汽啪,One,-75.00,TWD,
2017-06-04 15:50:00,增肥,One,-50.00,TWD,飲料
2017-06-04 15:50:00,增肥,One,-150.00,TWD,糖果
2017-06-05 08:54:09,增肥,One,-55.00,TWD,早餐
2017-06-05 13:05:09,增肥,One,-50.00,TWD,麥噹噹
2017-06-05 22:11:16,增肥,One,-55.00,TWD,飲料
2017-06-05 22:11:27,增肥,One,-70.00,TWD,燒烤
2017-06-06 13:26:51,增肥,One,-70.00,TWD,提亞
2017-06-06 13:27:01,增肥,One,-120.00,TWD,咖啡
2017-06-06 13:27:01,增肥,One,-50.00,TWD,Come buy
2017-06-06 14:20:28,霧狀,One,-110.00,TWD,
2017-06-07 02:10:11,增肥,One,-25.00,TWD,Fin
2017-06-07 19:20:10,增肥,One,-202.00,TWD,
2017-06-07 19:25:46,補給,One,60.00,TWD,Emma
2017-06-07 19:25:46,補給,One,40000.00,TWD,Mom
2017-06-07 19:25:46,增肥,One,-60.00,TWD,永豆
2017-06-07 20:29:10,一起,One,-30.00,TWD,
2017-06-08 14:33:23,增肥,One,-107.00,TWD,麥噹噹
2017-06-08 15:13:37,增肥,One,-144.00,TWD,紅豆&黑糖
2017-06-08 19:25:40,汽啪,One,-310.00,TWD,
2017-06-09 00:00:00,增肥,One,-25.00,TWD,Fin
2017-06-09 00:00:00,頭暈,One,-157.00,TWD,
2017-06-09 11:36:03,一起,One,-36.00,TWD,
2017-06-09 12:55:30,一起,One,-16.00,TWD,
2017-06-09 12:55:42,增肥,One,-70.00,TWD,提亞
2017-06-09 16:03:36,講話,One,-757.00,TWD,
2017-06-09 18:17:58,增肥,One,-114.00,TWD,咖啡
2017-06-09 18:34:52,一起,One,-15.00,TWD,
2017-06-09 21:09:05,五金,One,-699.00,TWD,隱形眼鏡
2017-06-10 00:00:09,增肥,One,-25.00,TWD,Fin
2017-06-11 12:51:13,增肥,One,-590.00,TWD,好事廚房
2017-06-11 12:54:26,補給,One,270.00,TWD,Emma
2017-06-11 17:04:14,增肥,One,-549.00,TWD,巧克力，牛肉丸
2017-06-11 17:04:27,增肥,One,-70.00,TWD,珍煮丹
2017-06-12 10:13:54,增肥,One,-131.00,TWD,麥噹噹
2017-06-12 19:57:09,增肥,One,-55.00,TWD,Come buy
2017-06-13 02:15:37,增肥,One,-20.00,TWD,水
2017-06-13 14:16:45,一起,One,-30.00,TWD,
2017-06-13 14:16:50,增肥,One,-155.00,TWD,Starbucks
2017-06-13 17:59:47,五金,One,-18.00,TWD,影印
2017-06-13 19:11:42,五金,One,-135.00,TWD,影印
2017-06-13 19:11:54,增肥,One,-45.00,TWD,綠豆湯
2017-06-13 20:42:40,汽暖,One,-714.00,TWD,
2017-06-13 21:04:24,補給,One,1500.00,TWD,Mom
2017-06-14 07:46:05,增肥,One,-34.00,TWD,牛奶
2017-06-14 12:31:22,增肥,One,-146.00,TWD,麥噹噹
2017-06-14 19:18:34,增肥,One,-100.00,TWD,牛肉麵
2017-06-14 19:18:34,汽啪,One,-90.00,TWD,
2017-06-15 08:21:11,增肥,One,-33.00,TWD,御飯糰
2017-06-15 20:19:04,增肥,One,-458.00,TWD,晚餐
2017-06-15 20:33:39,五金,One,-99.00,TWD,空壓殼
2017-06-16 13:09:08,汽暖,One,-677.00,TWD,
2017-06-16 13:09:15,增肥,One,-97.00,TWD,提亞
2017-06-17 00:40:47,增肥,One,-79.00,TWD,頂好
2017-06-17 16:52:57,一起,One,-24.00,TWD,
2017-06-17 16:53:01,補給,One,500.00,TWD,Emma
2017-06-17 16:53:01,增肥,One,-775.00,TWD,勝博殿
2017-06-17 16:53:01,補給,One,400.00,TWD,Emma
2017-06-17 20:22:44,帳單,One,-14.00,TWD,比特幣轉帳手續費
2017-06-17 20:29:01,帳單,One,-14.00,TWD,以太幣轉帳手續費
2017-06-17 20:39:43,一起,One,-30.00,TWD,
2017-06-18 00:21:34,五金,One,-140.00,TWD,玻璃保護膜
2017-06-18 19:17:04,增肥,One,-230.00,TWD,牛肉麵
2017-06-18 19:17:04,一起,One,-60.00,TWD,
2017-06-18 19:33:46,增肥,One,-150.00,TWD,吉利丁
2017-06-19 13:22:24,汽啪,One,-105.00,TWD,
2017-06-19 13:22:37,五金,One,-8.00,TWD,影印
2017-06-19 13:44:07,增肥,One,-28.00,TWD,綠豆湯
2017-06-19 22:06:16,增肥,One,-328.00,TWD,牛奶，雞肉，冰棒
2017-06-20 19:25:04,增肥,One,-28.00,TWD,仙草蜜
2017-06-20 20:22:42,增肥,One,-30.00,TWD,樂事
2017-06-20 20:55:07,增肥,One,-70.00,TWD,珍煮丹
2017-06-20 23:42:12,增肥,One,-230.00,TWD,羊肉麵線
2017-06-21 16:58:29,增肥,One,-613.00,TWD,牛排，牛奶，奶油，鮮奶油
2017-06-21 16:59:02,增肥,One,-112.00,TWD,提亞
2017-06-21 23:42:06,增肥,One,-180.00,TWD,雞排
2017-06-21 23:42:12,增肥,One,-29.00,TWD,雪碧
2017-06-22 16:40:01,增肥,One,-127.00,TWD,麥噹噹
2017-06-22 20:59:07,增肥,One,-28.00,TWD,綠豆湯
2017-06-23 00:00:00,增肥,One,-100.00,TWD,麵線
2017-06-23 15:57:18,增肥,One,-95.00,TWD,麥噹噹
2017-06-23 20:52:43,增肥,One,-60.00,TWD,起司餅
2017-06-23 20:53:07,增肥,One,-60.00,TWD,香蕉牛奶
2017-06-24 00:00:00,增肥,One,-230.00,TWD,Brunch
2017-06-24 12:02:22,該死,One,-59.00,TWD,Tsum
2017-06-24 18:27:09,汽啪,One,-30.00,TWD,
2017-06-24 21:24:09,增肥,One,-1048.00,TWD,Mini Diner
2017-06-25 05:59:16,增肥,One,-28.00,TWD,水
2017-06-25 10:07:23,增肥,One,-60.00,TWD,早餐
2017-06-25 22:27:58,遮羞,One,-590.00,TWD,富發牌
2017-06-25 22:28:14,增肥,One,-200.00,TWD,餐費
2017-06-26 13:50:30,增肥,One,-85.00,TWD,提亞
2017-06-26 13:50:36,增肥,One,-120.00,TWD,咖啡
2017-06-26 17:16:16,增肥,One,-28.00,TWD,貝果
2017-06-26 17:16:28,增肥,One,-17.00,TWD,影印，掃描
2017-06-26 19:10:40,有益,One,-590.00,TWD,籃球
2017-06-27 05:18:11,借過,One,-1000.00,TWD,
2017-06-27 05:18:20,汽啪,One,-80.00,TWD,
2017-06-27 05:21:39,增肥,One,-27.00,TWD,水
2017-06-27 07:25:43,增肥,One,-188.00,TWD,牛肉，雞肉，馬鈴薯
2017-06-27 13:16:15,遮羞,One,-600.00,TWD,剪頭髮
2017-06-27 13:44:07,增肥,One,-82.00,TWD,提亞
2017-06-27 13:51:43,增肥,One,-120.00,TWD,咖啡
2017-06-27 22:29:53,增肥,One,-55.00,TWD,剉冰
2017-06-28 12:17:34,霧狀,One,-110.00,TWD,
2017-06-28 18:48:20,五金,One,-204.00,TWD,電子秤
2017-06-28 20:09:25,增肥,One,-55.00,TWD,冰炫風
2017-06-28 20:09:40,增肥,One,-180.00,TWD,定食8
2017-06-29 13:29:28,增肥,One,-61.00,TWD,維他命飲
2017-06-29 13:29:40,增肥,One,-102.00,TWD,提亞
2017-06-29 18:39:02,一起,One,-15.00,TWD,
2017-06-29 18:39:07,增肥,One,-40.00,TWD,青蛙撞奶
2017-06-29 18:39:08,一起,One,-15.00,TWD,
2017-06-29 18:39:29,增肥,One,-114.00,TWD,咖啡
2017-06-29 22:40:05,頭暈,One,-157.00,TWD,
2017-06-30 05:19:32,增肥,One,-35.00,TWD,水
2017-06-30 07:58:59,增肥,One,-214.00,TWD,牛奶，雞肉
2017-07-01 09:00:13,增肥,One,-198.00,TWD,義大利麵醬，雞腿
2017-07-01 22:51:42,增肥,One,-49.00,TWD,壺茶車
2017-07-01 22:54:53,增肥,One,-35.00,TWD,豬血糕
2017-07-02 15:00:05,遮羞,One,-3950.00,TWD,Zara
2017-07-02 15:00:26,公司,One,-154.00,TWD,G suit
2017-07-02 15:33:14,增肥,One,-350.00,TWD,早午餐
2017-07-02 15:53:25,增肥,One,-275.00,TWD,新加坡菜
2017-07-02 20:26:11,汽啪,One,-40.00,TWD,
2017-07-02 20:26:20,遮羞,One,-1100.00,TWD,H&M
2017-07-03 09:15:32,汽暖,One,-705.00,TWD,
2017-07-03 10:53:54,增肥,One,-179.00,TWD,麥噹噹
2017-07-04 11:49:23,增肥,One,-85.00,TWD,提亞
2017-07-04 19:12:01,一起,One,-24.00,TWD,
2017-07-04 21:14:27,增肥,One,-495.00,TWD,居酒屋
2017-07-04 22:01:32,一起,One,-24.00,TWD,
2017-07-05 11:05:06,一起,One,-32.00,TWD,
2017-07-05 11:05:08,增肥,One,-315.00,TWD,小火鍋
2017-07-05 11:05:08,增肥,One,-50.00,TWD,鴉片粉圓
2017-07-05 11:44:58,增肥,One,-70.00,TWD,綠蓋
2017-07-05 19:58:29,增肥,One,-229.00,TWD,咖啡
2017-07-05 21:43:58,一起,One,-16.00,TWD,
2017-07-06 15:17:11,增肥,One,-84.00,TWD,咖啡
2017-07-06 18:24:36,霧狀,One,-110.00,TWD,
2017-07-06 19:15:18,增肥,One,-245.00,TWD,冰棒
2017-07-07 00:28:17,增肥,One,-91.00,TWD,提亞
2017-07-07 11:28:11,增肥,One,-84.00,TWD,咖啡
2017-07-08 10:11:31,增肥,One,-83.00,TWD,雞肉，Fin
2017-07-08 13:17:42,一起,One,-15.00,TWD,
2017-07-08 14:08:27,增肥,One,-114.00,TWD,咖啡
2017-07-08 18:50:09,一起,One,-16.00,TWD,
2017-07-08 19:01:39,增肥,One,-202.00,TWD,麥噹噹
2017-07-09 19:29:49,增肥,One,-55.00,TWD,剉冰
2017-07-09 19:29:49,增肥,One,-180.00,TWD,喬記
2017-07-09 22:34:57,增肥,One,-447.00,TWD,Costco
2017-07-10 09:06:05,一起,One,-15.00,TWD,
2017-07-10 09:13:59,一起,One,-8.00,TWD,
2017-07-10 19:44:18,一起,One,-32.00,TWD,
2017-07-11 09:15:53,增肥,One,-65.00,TWD,牛奶，口香糖
2017-07-11 09:57:15,一起,One,-32.00,TWD,
2017-07-11 09:57:15,增肥,One,-30.00,TWD,早餐
2017-07-11 13:13:07,增肥,One,-150.00,TWD,燒臘
2017-07-11 19:20:31,一起,One,-16.00,TWD,
2017-07-11 19:20:33,增肥,One,-70.00,TWD,起司馬鈴薯
2017-07-11 19:20:33,增肥,One,-70.00,TWD,雞排
2017-07-11 22:06:33,一起,One,-15.00,TWD,
2017-07-11 22:06:38,一起,One,-15.00,TWD,
2017-07-12 09:12:41,增肥,One,-65.00,TWD,雞排
2017-07-12 09:19:49,一起,One,-30.00,TWD,
2017-07-12 09:22:30,增肥,One,-112.00,TWD,牛奶糖，綠豆湯，口香糖，御飯糰
2017-07-12 10:39:27,霧狀,One,-110.00,TWD,
2017-07-12 19:37:10,一起,One,-32.00,TWD,
2017-07-12 19:37:12,增肥,One,-72.00,TWD,雞肉
2017-07-13 09:15:14,增肥,One,-35.00,TWD,早餐
2017-07-13 09:15:14,增肥,One,-26.00,TWD,牛奶
2017-07-13 12:52:05,增肥,One,-150.00,TWD,中餐
2017-07-13 21:51:32,一起,One,-30.00,TWD,
2017-07-13 21:51:32,一起,One,-32.00,TWD,
2017-07-13 23:21:55,增肥,One,-154.00,TWD,自己來，小吃，臭豆腐
2017-07-14 09:09:15,一起,One,-30.00,TWD,
2017-07-14 09:17:25,增肥,One,-28.00,TWD,綠豆湯
2017-07-14 13:02:21,增肥,One,-250.00,TWD,朱記
2017-07-14 14:17:34,增肥,One,-84.00,TWD,咖啡
2017-07-15 00:00:00,一起,One,-8.00,TWD,
2017-07-15 00:00:00,一起,One,-28.00,TWD,
2017-07-15 10:35:17,增肥,One,-25.00,TWD,Fin
2017-07-15 10:35:24,一起,One,-15.00,TWD,
2017-07-15 10:35:24,補給,One,10000.00,TWD,Mom
2017-07-15 13:44:14,一起,One,-15.00,TWD,
2017-07-15 19:36:06,增肥,One,-319.00,TWD,咖啡
2017-07-15 19:38:48,增肥,One,-407.00,TWD,麻膳堂
2017-07-15 20:44:51,增肥,One,-20.00,TWD,水
2017-07-16 12:36:06,講話,One,-739.00,TWD,
2017-07-16 16:35:15,增肥,One,-70.00,TWD,Mister donut
2017-07-16 19:40:44,增肥,One,-70.00,TWD,珍煮丹
2017-07-16 19:40:57,增肥,One,-340.00,TWD,拉麵
2017-07-17 09:15:14,增肥,One,-25.00,TWD,清心
2017-07-17 09:15:14,增肥,One,-90.00,TWD,中餐
2017-07-17 09:15:14,增肥,One,-61.00,TWD,早餐
2017-07-17 13:33:32,霧狀,One,-110.00,TWD,
2017-07-17 20:12:07,一起,One,-5.00,TWD,Ubike
2017-07-17 20:12:14,一起,One,-20.00,TWD,
2017-07-17 20:43:04,一起,One,-24.00,TWD,
2017-07-18 09:14:23,一起,One,-24.00,TWD,
2017-07-18 09:21:20,增肥,One,-79.00,TWD,口香糖
2017-07-18 20:15:42,一起,One,-15.00,TWD,
2017-07-18 20:15:44,增肥,One,-59.00,TWD,茶湯會
2017-07-18 20:15:44,增肥,One,-80.00,TWD,中餐
2017-07-18 20:33:58,一起,One,-12.00,TWD,
2017-07-19 09:08:06,增肥,One,-50.00,TWD,早餐
2017-07-19 09:08:10,增肥,One,-147.00,TWD,糖，口香糖，寶礦力粉
2017-07-19 20:27:44,增肥,One,-151.00,TWD,麥噹噹
2017-07-20 09:01:27,一起,One,-20.00,TWD,
2017-07-20 09:01:29,增肥,One,-45.00,TWD,早餐
2017-07-20 09:01:29,霧狀,One,-110.00,TWD,
2017-07-20 09:14:10,一起,One,-7.00,TWD,
2017-07-20 09:28:41,增肥,One,-63.00,TWD,黑糖，牛奶
2017-07-20 12:47:18,增肥,One,-85.00,TWD,中餐
2017-07-20 12:58:47,增肥,One,-50.00,TWD,甜甜圈
2017-07-20 13:01:04,增肥,One,-28.00,TWD,飲料
2017-07-21 06:18:01,增肥,One,-110.00,TWD,豬腳大王
2017-07-21 06:18:01,一起,One,-24.00,TWD,
2017-07-21 09:11:47,一起,One,-24.00,TWD,
2017-07-21 09:11:49,增肥,One,-50.00,TWD,一芳
2017-07-21 12:54:42,增肥,One,-90.00,TWD,中餐
2017-07-22 06:17:51,增肥,One,-33.00,TWD,水
2017-07-22 09:16:17,增肥,One,-55.00,TWD,雞肉
2017-07-22 15:08:07,增肥,One,-39.00,TWD,口香糖
2017-07-22 21:30:11,該死,One,-617.00,TWD,Thug life sun glasses
2017-07-22 21:48:58,增肥,One,-724.00,TWD,卡內基
2017-07-22 22:05:57,汽啪,One,-300.00,TWD,
2017-07-23 00:00:00,遮羞,One,-100.00,TWD,剪毛
2017-07-23 12:05:29,增肥,One,-210.00,TWD,伏冒熱飲
2017-07-23 12:05:29,增肥,One,-70.00,TWD,早餐
2017-07-23 12:05:29,增肥,One,-28.00,TWD,水
2017-07-23 14:48:42,增肥,One,-70.00,TWD,粽子
2017-07-23 18:10:17,增肥,One,-160.00,TWD,拉麵
2017-07-23 20:59:39,一起,One,-36.00,TWD,
2017-07-24 09:00:44,增肥,One,-81.00,TWD,牛奶
2017-07-24 23:01:20,增肥,One,-145.00,TWD,燒烤
2017-07-24 23:01:28,增肥,One,-55.00,TWD,自己來
2017-07-25 08:59:11,霧狀,One,-110.00,TWD,
2017-07-25 08:59:17,增肥,One,-28.00,TWD,飯糰
2017-07-25 23:01:36,增肥,One,-148.00,TWD,麥噹噹
2017-07-26 22:39:29,增肥,One,-180.00,TWD,晚餐
2017-07-26 22:39:37,增肥,One,-35.00,TWD,早餐
2017-07-26 22:39:37,增肥,One,-85.00,TWD,中餐
2017-07-27 08:54:26,一起,One,-20.00,TWD,
2017-07-27 09:07:30,一起,One,-7.00,TWD,
2017-07-27 09:07:32,增肥,One,-157.00,TWD,牛奶
2017-07-27 09:07:32,增肥,One,-33.00,TWD,御飯糰
2017-07-27 09:15:34,霧狀,One,-110.00,TWD,
2017-07-27 22:10:23,增肥,One,-120.00,TWD,中餐
2017-07-27 23:04:38,一起,One,-24.00,TWD,
2017-07-27 23:11:29,增肥,One,-166.00,TWD,麥噹噹
2017-07-28 09:08:55,一起,One,-24.00,TWD,
2017-07-28 09:09:06,增肥,One,-45.00,TWD,飯糰
2017-07-28 20:28:25,一起,One,-16.00,TWD,
2017-07-28 20:44:14,增肥,One,-55.00,TWD,Come buy
2017-07-28 20:53:31,五金,One,-139.00,TWD,雨傘
2017-07-28 20:57:34,一起,One,-7.00,TWD,
2017-07-28 21:21:28,一起,One,-15.00,TWD,
2017-07-29 00:12:54,頭暈,One,-45.00,TWD,
2017-07-29 01:52:26,增肥,One,-30.00,TWD,波卡
2017-07-29 13:36:10,增肥,One,-25.00,TWD,Fin
2017-07-29 15:09:15,增肥,One,-23.00,TWD,蘋果西打
2017-07-30 16:28:48,一起,One,-36.00,TWD,
2017-07-30 16:51:55,一起,One,-50.00,TWD,Obike
2017-07-30 18:40:02,增肥,One,-70.00,TWD,珍煮丹
2017-07-30 19:20:05,增肥,One,-205.00,TWD,晚餐
2017-07-30 20:15:25,增肥,One,-59.00,TWD,冰棒
2017-07-31 22:57:02,一起,One,-20.00,TWD,
2017-07-31 22:57:02,一起,One,-7.00,TWD,
2017-07-31 22:57:02,增肥,One,-165.00,TWD,晚餐
2017-07-31 22:57:02,增肥,One,-200.00,TWD,中餐
2017-07-31 22:57:02,一起,One,-15.00,TWD,
2017-07-31 22:57:02,一起,One,-12.00,TWD,
2017-07-31 23:58:34,該死,One,-60.00,TWD,Tsum
2017-08-01 09:11:30,一起,One,-33.00,TWD,
2017-08-01 09:11:30,霧狀,One,-110.00,TWD,
2017-08-01 09:11:30,一起,One,-24.00,TWD,
2017-08-01 09:22:20,一起,One,-27.00,TWD,
2017-08-01 10:02:46,增肥,One,-45.00,TWD,飯糰
2017-08-01 13:18:26,增肥,One,-95.00,TWD,中餐
2017-08-01 22:43:40,增肥,One,-166.00,TWD,麥噹噹
2017-08-02 09:11:30,一起,One,-24.00,TWD,
2017-08-02 13:00:23,增肥,One,-85.00,TWD,中餐
2017-08-02 13:00:32,增肥,One,-10.00,TWD,奶油餅
2017-08-02 23:20:10,一起,One,-24.00,TWD,
2017-08-02 23:20:12,增肥,One,-33.00,TWD,御飯糰
